temp;wind;rh;rainfall;Fire
0,43902439;0,159090909;0,619047619;0;0
0,341463415;0,363636364;0,603174603;0,014925373;0
0,195121951;0,545454545;0,650793651;0,004975124;0
0,219512195;0,5;0,619047619;0;0
0,243902439;0,363636364;0,492063492;0;0
0,317073171;0,181818182;0,571428571;0;0
0,341463415;0,090909091;0,412698413;0;0
0,341463415;0,272727273;0,571428571;0;0
0,219512195;0,295454545;0,761904762;0,039800995;0
0,317073171;0,159090909;0,634920635;0,014925373;0
0,219512195;0,545454545;0,650793651;0,044776119;0
0,073170732;0,863636364;0,857142857;0,004975124;0
0;0,545454545;0,920634921;0;0
0,073170732;0,295454545;0,80952381;0;0
0,170731707;0,363636364;0,698412698;0;0
0,073170732;0,295454545;0,904761905;0;0
0,097560976;0,159090909;0,920634921;0,009950249;0
0,268292683;0,363636364;0,888888889;0,009950249;0
0,341463415;0,727272727;0,793650794;0,044776119;0
0,243902439;0,181818182;0,587301587;0,004975124;0
0,195121951;0,295454545;0,603174603;0,004975124;0
0,170731707;0,477272727;0,746031746;0,069651741;0
0,12195122;0,590909091;0,920634921;0,039800995;0
0,243902439;0,727272727;0,555555556;0,024875622;0
0,195121951;0,5;0,841269841;0,004975124;0
0,268292683;0,181818182;0,873015873;0;0
0,268292683;0,113636364;0,746031746;0;0
0,268292683;0,159090909;0,650793651;0;0
0,292682927;0,090909091;0,793650794;0;0
0,292682927;0,227272727;0,666666667;0;0
0,268292683;0,340909091;0,666666667;0,004975124;0
0,243902439;0,295454545;0,698412698;0;0
0,243902439;0,090909091;0,825396825;0;0
0,317073171;0,045454545;0,650793651;0;0
0,341463415;0,022727273;0,523809524;0;0
0,317073171;0,068181818;0,587301587;0;0
0,341463415;0,272727273;0,682539683;0,019900498;0
0,317073171;0,363636364;0,73015873;0,034825871;0
0,43902439;0,431818182;0,650793651;0,019900498;0
0,414634146;0,5;0,555555556;0,044776119;0
0,390243902;0,454545455;0,698412698;0,064676617;0
0,43902439;0,363636364;0,365079365;0,009950249;0
0,43902439;0,409090909;0,507936508;0,2039801;0
0,317073171;0,227272727;0,46031746;0,034825871;0
0,317073171;0,204545455;0,666666667;0;0
0,292682927;0,295454545;0,523809524;0;0
0,341463415;0,204545455;0,650793651;0;0
0,365853659;0,090909091;0,634920635;0;0
0,341463415;0,068181818;0,619047619;0;0
0,341463415;0,136363636;0,571428571;0;0
0,390243902;0,136363636;0,126984127;0;0
0,463414634;0,113636364;0,365079365;0;0
0,487804878;0,136363636;0,317460317;0;0
0,463414634;0,159090909;0,333333333;0,004975124;0
0,292682927;0,181818182;0,666666667;0,089552239;0
0,317073171;0,136363636;0,841269841;0;0
0,341463415;0,090909091;0,53968254;0;0
0,512195122;0,272727273;0,492063492;0,029850746;0
0,512195122;0,295454545;0,396825397;0,009950249;0
0,512195122;0,477272727;0,555555556;0,004975124;0
0,487804878;0,5;0,444444444;0,2039801;0
0,365853659;0,409090909;0,587301587;0,034825871;0
0,43902439;0,136363636;0,777777778;0;0
0,512195122;0,25;0,619047619;0,004975124;0
0,512195122;0,522727273;0,53968254;0,004975124;0
0,365853659;0,454545455;0,746031746;0,059701493;0
0,487804878;0,204545455;0,365079365;0;0
0,487804878;0,159090909;0,46031746;0;0
0,56097561;0,613636364;0,380952381;0,004975124;0
0,43902439;0,5;0,365079365;0,104477612;0
0,390243902;0,318181818;0,634920635;0,044776119;0
0,487804878;0,386363636;0,317460317;0,074626866;0
0,414634146;0,568181818;0,555555556;0,009950249;0
0,536585366;0,227272727;0,428571429;0,004975124;0
0,365853659;0,477272727;0,53968254;0,009950249;0
0,414634146;0,590909091;0,412698413;0;0
0,365853659;0,25;0,603174603;0;0
0,414634146;0,227272727;0,507936508;0;0
0,487804878;0,272727273;0,19047619;0;0
0,487804878;0,227272727;0,301587302;0;0
0,512195122;0,25;0,26984127;0;0
0,56097561;0,181818182;0,222222222;0;0
0,585365854;0,409090909;0,174603175;0,009950249;0
0,536585366;0,136363636;0,380952381;0,004975124;0
0,609756098;0,159090909;0,333333333;0;0
0,658536585;0,113636364;0,26984127;0;0
0,658536585;0,181818182;0,285714286;0;0
0,658536585;0,136363636;0,253968254;0;0
0,658536585;0,113636364;0,174603175;0;0
0,585365854;0,113636364;0,444444444;0;0
0,43902439;0,272727273;0,619047619;0,009950249;0
0,43902439;0,318181818;0,26984127;0;0
0,56097561;0,136363636;0,26984127;0;0
0,609756098;0,181818182;0,174603175;0;0
0,609756098;0,318181818;0,349206349;0;0
0,634146341;0,136363636;0,26984127;0;0
0,658536585;0,227272727;0,222222222;0;0
0,634146341;0,227272727;0,206349206;0;0
0,634146341;0,136363636;0,206349206;0;0
0,536585366;0,136363636;0,428571429;0,019900498;1
0,487804878;0,113636364;0,555555556;0,019900498;0
0,487804878;0,295454545;0,428571429;0,004975124;0
0,463414634;0,25;0,412698413;0;0
0,536585366;0,272727273;0,253968254;0;0
0,609756098;0,113636364;0,396825397;0;0
0,634146341;0,090909091;0,412698413;0;0
0,609756098;0,227272727;0,46031746;0,019900498;0
0,585365854;0,181818182;0,349206349;0;0
0,634146341;0,136363636;0,317460317;0;0
0,609756098;0,113636364;0,492063492;0,004975124;0
0,634146341;0,113636364;0,444444444;0,019900498;0
0,56097561;0,204545455;0,587301587;0,059701493;0
0,512195122;0,227272727;0,380952381;0,004975124;0
0,512195122;0,272727273;0,507936508;0,074626866;0
0,414634146;0,409090909;0,587301587;0,004975124;0
0,365853659;0,5;0,53968254;0,004975124;0
0,390243902;0,295454545;0,428571429;0;0
0,487804878;0,136363636;0,476190476;0;0
0,463414634;0,136363636;0,587301587;0;0
0,536585366;0,159090909;0,380952381;0;0
0,585365854;0,409090909;0,53968254;0;0
0,634146341;0,5;0,333333333;0;0
0,658536585;0,5;0,380952381;0,024875622;0
0,609756098;0,545454545;0,428571429;0,054726368;0
0,512195122;0,204545455;0,682539683;0,084577114;0
0,56097561;0,25;0,507936508;0;0
0,634146341;0,159090909;0,492063492;0;0
0,658536585;0,113636364;0,333333333;0;0
0,634146341;0,068181818;0,333333333;0,009950249;0
0,634146341;0,068181818;0,365079365;0;0
0,536585366;0,204545455;0,587301587;0,069651741;0
0,634146341;0,159090909;0,492063492;0,034825871;0
0,56097561;0,181818182;0,761904762;0,059701493;0
0,609756098;0,181818182;0,492063492;0,009950249;0
0,536585366;0,25;0,523809524;0,014925373;0
0,536585366;0,136363636;0,555555556;0;0
0,707317073;0,386363636;0,365079365;0,019900498;0
0,731707317;0,340909091;0,365079365;0,024875622;0
0,682926829;0,204545455;0,507936508;0,089552239;0
0,707317073;0,113636364;0,412698413;0,009950249;0
0,682926829;0,159090909;0,428571429;0,074626866;0
0,682926829;0,295454545;0,46031746;0,004975124;0
0,634146341;0,295454545;0,492063492;0;0
0,707317073;0,136363636;0,333333333;0;0
0,756097561;0,113636364;0,222222222;0;0
0,682926829;0,159090909;0,523809524;0,089552239;0
0,682926829;0,386363636;0,507936508;0,014925373;0
0,707317073;0,159090909;0,492063492;0;0
0,731707317;0,045454545;0,380952381;0,129353234;0
0,682926829;0,136363636;0,428571429;0,069651741;0
0,585365854;0,295454545;0,523809524;0,054726368;0
0,658536585;0,295454545;0,396825397;0;0
0,658536585;0,272727273;0,396825397;0;0
0,707317073;0,204545455;0,238095238;0;0
0,756097561;0,090909091;0,26984127;0;0
0,804878049;0,090909091;0,26984127;0;0
0,804878049;0,113636364;0,412698413;0,009950249;0
0,829268293;0,045454545;0,365079365;0,044776119;0
0,780487805;0;0,412698413;0,074626866;0
0,804878049;0,045454545;0,380952381;0,019900498;0
0,804878049;0,068181818;0,317460317;0,009950249;0
0,780487805;0,068181818;0,523809524;0,014925373;0
0,780487805;0,181818182;0,412698413;0,004975124;0
0,731707317;0,159090909;0,476190476;0,009950249;0
0,707317073;0,25;0,349206349;0;0
0,780487805;0,113636364;0,285714286;0;0
0,756097561;0,113636364;0,412698413;0;1
0,707317073;0,25;0,285714286;0;0
0,829268293;0,068181818;0,253968254;0;0
0,853658537;0,068181818;0,349206349;0;0
0,829268293;0,113636364;0,444444444;0,019900498;0
0,829268293;0,090909091;0,26984127;0,004975124;0
0,829268293;0,113636364;0,333333333;0,104477612;0
0,682926829;0,340909091;0,492063492;0,014925373;0
0,658536585;0,409090909;0,492063492;0;0
0,780487805;0,181818182;0,333333333;0;0
0,829268293;0,045454545;0,301587302;0;0
0,853658537;0,068181818;0,253968254;0;0
0,87804878;0,045454545;0,238095238;0,004975124;0
0,902439024;0,204545455;0,333333333;0,044776119;0
0,902439024;0,068181818;0,349206349;0,019900498;0
0,926829268;0,090909091;0,301587302;0,024875622;0
0,829268293;0,090909091;0,396825397;0,009950249;0
0,853658537;0,113636364;0,333333333;0,029850746;0
0,87804878;0,318181818;0,365079365;0;0
0,829268293;0,522727273;0,238095238;0,009950249;0
0,87804878;0,272727273;0,301587302;0,004975124;0
0,829268293;0,136363636;0,317460317;0,014925373;0
0,756097561;0,204545455;0,476190476;0,124378109;0
0,731707317;0,386363636;0,428571429;0,004975124;0
0,780487805;0,181818182;0,238095238;0;0
0,853658537;0,090909091;0,222222222;0;0
0,87804878;0,090909091;0,285714286;0;0
0,902439024;0,113636364;0,238095238;0,029850746;0
0,87804878;0,090909091;0,301587302;0,004975124;0
0,902439024;0,068181818;0,317460317;0,009950249;0
0,951219512;0,204545455;0,238095238;0;1
0,926829268;0,227272727;0,206349206;0,024875622;0
0,926829268;0,159090909;0,26984127;0;0
0,804878049;0,295454545;0,412698413;0;1
0,829268293;0,25;0,19047619;0;1
0,780487805;0,295454545;0,222222222;0;1
0,682926829;0,431818182;0,396825397;0;1
0,804878049;0,318181818;0,19047619;0;1
0,853658537;0,113636364;0,238095238;0;1
0,87804878;0,090909091;0,238095238;0,004975124;0
0,87804878;0,090909091;0,253968254;0;1
0,926829268;0,090909091;0,253968254;0,004975124;0
0,902439024;0,181818182;0,253968254;0,004975124;1
0,902439024;0,136363636;0,222222222;0;1
0,853658537;0,204545455;0,317460317;0,034825871;0
0,707317073;0,159090909;0,523809524;0,099502488;0
0,756097561;0,090909091;0,317460317;0,039800995;0
0,707317073;0,159090909;0,396825397;0;0
0,829268293;0,090909091;0,285714286;0;0
0,853658537;0,068181818;0,365079365;0;0
0,902439024;0,090909091;0,301587302;0,034825871;0
0,902439024;0,113636364;0,349206349;0;0
0,951219512;0,136363636;0,301587302;0;0
0,975609756;0,136363636;0,158730159;0;1
0,951219512;0,090909091;0,253968254;0;1
1;0,113636364;0,158730159;0;1
0,951219512;0,113636364;0,285714286;0;1
0,975609756;0,159090909;0,317460317;0,014925373;0
0,780487805;0,181818182;0,507936508;0;0
0,902439024;0,113636364;0,349206349;0;0
0,951219512;0,159090909;0,142857143;0,004975124;1
1;0,159090909;0,095238095;0;1
0,951219512;0,272727273;0,206349206;0;1
0,780487805;0,227272727;0,428571429;0,069651741;0
0,780487805;0,318181818;0,380952381;0;0
0,780487805;0,204545455;0,333333333;0;0
0,829268293;0,136363636;0,365079365;0;0
0,87804878;0,159090909;0,253968254;0;1
0,853658537;0,159090909;0,317460317;0,004975124;1
0,87804878;0,113636364;0,19047619;0;1
0,926829268;0,136363636;0,158730159;0;1
0,756097561;0,25;0,444444444;0,019900498;0
0,731707317;0,363636364;0,301587302;0;1
0,731707317;0,204545455;0,222222222;0;1
0,756097561;0,113636364;0,238095238;0;1
0,853658537;0,113636364;0,19047619;0;1
0,902439024;0,090909091;0,126984127;0;1
0,926829268;0,090909091;0,063492063;0;1
0,926829268;0,113636364;0,126984127;0;1
0,829268293;0,25;0,349206349;0,029850746;0
0,756097561;0,25;0,349206349;0;0
0,829268293;0,136363636;0,174603175;0;1
0,902439024;0,159090909;0,238095238;0;1
0,804878049;0,159090909;0,333333333;0,009950249;0
0,780487805;0,227272727;0,396825397;0,174129353;0
0,634146341;0,181818182;0,523809524;0,034825871;0
0,658536585;0,136363636;0,317460317;0;0
0,682926829;0,113636364;0,285714286;0;0
0,756097561;0,159090909;0,333333333;0;0
0,731707317;0,159090909;0,444444444;0,004975124;0
0,707317073;0,136363636;0,53968254;0,019900498;0
0,707317073;0,181818182;0,555555556;0,009950249;0
0,804878049;0,363636364;0,333333333;0,119402985;0
0,853658537;0,272727273;0,285714286;0,089552239;0
0,682926829;0,159090909;0,555555556;0,019900498;0
0,707317073;0,113636364;0,365079365;0;1
0,804878049;0,272727273;0,365079365;0;0
0,731707317;0,159090909;0,523809524;0;0
0,804878049;0,318181818;0,396825397;0,014925373;0
0,658536585;0,340909091;0,428571429;0,144278607;0
0,682926829;0,068181818;0,412698413;0;0
0,634146341;0,227272727;0,634920635;0,054726368;0
0,56097561;0,181818182;0,603174603;0,044776119;0
0,536585366;0,295454545;0,523809524;0;0
0,609756098;0,204545455;0,476190476;0;0
0,658536585;0,113636364;0,46031746;0;0
0,634146341;0,068181818;0,444444444;0,009950249;0
0,536585366;0,136363636;0,666666667;0,009950249;0
0,609756098;0,181818182;0,476190476;0;0
0,634146341;0,227272727;0,603174603;0;0
0,609756098;0,25;0,571428571;0,004975124;0
0,634146341;0,25;0,476190476;0;0
0,609756098;0,181818182;0,428571429;0;0
0,609756098;0,113636364;0,46031746;0;0
0,634146341;0,045454545;0,603174603;0,014925373;0
0,658536585;0,204545455;0,555555556;0,024875622;0
0,609756098;0,113636364;0,650793651;0;0
0,682926829;0,295454545;0,349206349;0;0
0,585365854;0,295454545;0,619047619;0,049751244;0
0,487804878;0,409090909;0,603174603;0,014925373;0
0,56097561;0,136363636;0,523809524;0;0
0,585365854;0,068181818;0,507936508;0;0
0,585365854;0,045454545;0,523809524;0;0
0,634146341;0,045454545;0,444444444;0;0
0,658536585;0,113636364;0,333333333;0;0
0,682926829;0,090909091;0,365079365;0;0
0,682926829;0,159090909;0,349206349;0;0
0,707317073;0,090909091;0,333333333;0;0
0,707317073;0,068181818;0,396825397;0;0
0,707317073;0,022727273;0,285714286;0;0
0,682926829;0,113636364;0,349206349;0;0
0,682926829;0,113636364;0,26984127;0;0
0,634146341;0,113636364;0,412698413;0;0
0,634146341;0,136363636;0,428571429;0;0
0,634146341;0,181818182;0,603174603;0,124378109;0
0,390243902;0,477272727;0,793650794;0,039800995;0
0,512195122;0,727272727;0,349206349;0,014925373;0
0,512195122;0,272727273;0,746031746;0;0
0,609756098;0,113636364;0,53968254;0;0
0,585365854;0,318181818;0,476190476;0,004975124;0
0,43902439;0,363636364;0,492063492;0;0
0,536585366;0,454545455;0,571428571;0,009950249;0
0,43902439;0,295454545;0,412698413;0;0
0,43902439;0,181818182;0,603174603;0;0
0,487804878;0,090909091;0,555555556;0;0
0,585365854;0,204545455;0,365079365;0;0
0,414634146;0,136363636;0,841269841;0,004975124;0
0,512195122;0,113636364;0,507936508;0;0
0,56097561;0,272727273;0,396825397;0;0
0,43902439;0,363636364;0,80952381;0,039800995;0
0,487804878;0,318181818;0,666666667;0,089552239;0
0,43902439;0,090909091;0,682539683;0,034825871;0
0,463414634;0,022727273;0,746031746;0;0
0,43902439;0,068181818;0,73015873;0,004975124;0
0,463414634;0,113636364;0,571428571;0;0
0,43902439;0,363636364;0,603174603;0,004975124;0
0,341463415;0,409090909;0,73015873;0,064676617;0
0,390243902;0,454545455;0,698412698;0,024875622;0
0,341463415;0,340909091;0,952380952;0,039800995;0
0,390243902;0,25;0,714285714;0,014925373;0
0,390243902;0,272727273;0,587301587;0;0
0,365853659;0,159090909;0,714285714;0;0
0,317073171;0,113636364;0,650793651;0,014925373;0
0,317073171;0,227272727;0,46031746;0;0
0,390243902;0,272727273;0,571428571;0,004975124;0
0,463414634;0,25;0,603174603;0;0
0,463414634;0,204545455;0,666666667;0;0
0,43902439;0,159090909;0,682539683;0;0
0,463414634;0,272727273;0,619047619;0,004975124;0
0,268292683;0,431818182;0,666666667;0,064676617;0
0,317073171;0,431818182;0,682539683;0;0
0,292682927;0,159090909;0,476190476;0,004975124;0
0,341463415;0,409090909;0,46031746;0,044776119;0
0,365853659;0,318181818;0,666666667;0,069651741;0
0,268292683;0,113636364;0,698412698;0,009950249;0
0,292682927;0,340909091;0,619047619;0,034825871;0
0,243902439;0,25;0,73015873;0,039800995;0
0,292682927;0,159090909;0,682539683;0,009950249;0
0,268292683;0,272727273;0,603174603;0;0
0,414634146;0,159090909;0,428571429;0;0
0,390243902;0,25;0,555555556;0;0
0,390243902;0,5;0,587301587;0,019900498;0
0,195121951;0,454545455;0,46031746;0,044776119;0
0,243902439;0,477272727;0,634920635;0,094527363;0
0,463414634;0,931818182;1;1;0
0,414634146;0,681818182;0,587301587;0,746268657;0
0,341463415;0,25;0,507936508;0,019900498;0
0,390243902;0,477272727;0,46031746;0,034825871;0
0,414634146;0,636363636;0,349206349;0,059701493;0
0,317073171;0,227272727;0,555555556;0,039800995;0
0,219512195;0,318181818;0,666666667;0,004975124;0
0,195121951;0,25;0,777777778;0;0
0,243902439;0,204545455;0,571428571;0;0
0,243902439;0,159090909;0,523809524;0;0
0,219512195;0,227272727;0,634920635;0;0
0,341463415;0,363636364;0,428571429;0,004975124;0
0,317073171;0,363636364;0,603174603;0;0
0,43902439;0,227272727;0,53968254;0;0
0,43902439;0,227272727;0,492063492;0;0
0,390243902;0,318181818;0,555555556;0,009950249;0
0,390243902;0,636363636;0,492063492;0,009950249;0
0,341463415;0,454545455;0,698412698;0,039800995;0
0,268292683;0,272727273;0,777777778;0,009950249;0
0,292682927;0,113636364;0,603174603;0;0
0,414634146;0,25;0,793650794;0,004975124;0
0,365853659;0,318181818;0,761904762;0,024875622;0
0,341463415;0,272727273;0,682539683;0,024875622;0
0,365853659;0,295454545;0,492063492;0,049751244;0
0,365853659;0,25;0,396825397;0,004975124;0
0,463414634;0,318181818;0,571428571;0,009950249;0
0,43902439;0,363636364;0,603174603;0;0
0,43902439;0,340909091;0,396825397;0;0
0,43902439;0,295454545;0,571428571;0,004975124;0
0,43902439;0,363636364;0,666666667;0,009950249;0
0,341463415;0,204545455;0,555555556;0,069651741;0
0,268292683;0,136363636;0,682539683;0,004975124;0
0,317073171;0,295454545;0,698412698;0;0
0,292682927;0,318181818;0,682539683;0;0
0,292682927;0,136363636;0,714285714;0;0
0,268292683;0,068181818;0,603174603;0;0
0,390243902;0,477272727;0,650793651;0;0
0,317073171;0,545454545;0,714285714;0,144278607;0
0,317073171;0,409090909;0,428571429;0;0
0,341463415;0,409090909;0,619047619;0,029850746;0
0,292682927;0,181818182;0,571428571;0,014925373;0
0,341463415;0,431818182;0,444444444;0,059701493;0
0,243902439;0,227272727;0,761904762;0;0
0,243902439;0,227272727;0,80952381;0;0
0,341463415;0,159090909;0,682539683;0;0
0,414634146;0,204545455;0,555555556;0;0
0,43902439;0,159090909;0,412698413;0;0
0,43902439;0,068181818;0,492063492;0;0
0,414634146;0,045454545;0,571428571;0;0
0,487804878;0,159090909;0,571428571;0;0
0,414634146;0,181818182;0,682539683;0;0
0,414634146;0,25;0,587301587;0;0
0,414634146;0,590909091;0,523809524;0,004975124;0
0,365853659;0,545454545;0,666666667;0,059701493;0
0,292682927;0,477272727;0,746031746;0,169154229;0
0,292682927;0,090909091;0,698412698;0;0
0,317073171;0,068181818;0,46031746;0,004975124;0
0,341463415;0,204545455;0,714285714;0,014925373;0
0,365853659;0,386363636;0,80952381;0,15920398;0
0,292682927;0,204545455;0,73015873;0,019900498;0
0,341463415;0,068181818;0,825396825;0;0
0,292682927;0,431818182;0,634920635;0,004975124;0
0,243902439;0,25;0,857142857;0;0
0,243902439;0,113636364;0,650793651;0,024875622;0
0,317073171;0,204545455;0,619047619;0,119402985;0
0,268292683;0,204545455;0,492063492;0;0
0,292682927;0,25;0,73015873;0;0
0,414634146;0,113636364;0,523809524;0;0
0,414634146;0,159090909;0,650793651;0,024875622;0
0,243902439;0,25;0,904761905;0,089552239;0
0,243902439;0,295454545;0,777777778;0,049751244;0
0,292682927;0,159090909;0,777777778;0,099502488;0
0,268292683;0,409090909;0,555555556;0,134328358;0
0,292682927;0,272727273;0,603174603;0,07960199;0
0,341463415;0,318181818;0,507936508;0,029850746;0
0,390243902;0,409090909;0,761904762;0;0
0,170731707;0,568181818;0,650793651;0,104477612;0
0,12195122;0,545454545;0,666666667;0,109452736;0
0,073170732;0,204545455;0,952380952;0,004975124;0
0,097560976;0,227272727;0,714285714;0;0
0,268292683;0,227272727;0,682539683;0,089552239;0
0,341463415;0,340909091;0,761904762;0,029850746;0
0,292682927;0,204545455;0,80952381;0,074626866;0
0,317073171;0,136363636;0,841269841;0,014925373;0
0,390243902;0,204545455;0,507936508;0,084577114;0
0,365853659;0,340909091;0,682539683;0,149253731;0
0,414634146;0,318181818;0,619047619;0,059701493;0
0,341463415;0,272727273;0,777777778;0,019900498;0
0,43902439;0,272727273;0,428571429;0;0
0,536585366;0,340909091;0,428571429;0,024875622;0
0,536585366;0,454545455;0,53968254;0,029850746;0
0,487804878;0,431818182;0,523809524;0,064676617;0
0,414634146;0,181818182;0,682539683;0,024875622;0
0,365853659;0,090909091;0,587301587;0,014925373;0
0,463414634;0,25;0,428571429;0,019900498;0
0,487804878;0,409090909;0,587301587;0,064676617;0
0,512195122;0,454545455;0,555555556;0,154228856;0
0,414634146;0,227272727;0,603174603;0,024875622;0
0,341463415;0,159090909;0,761904762;0,024875622;0
0,317073171;0,204545455;0,634920635;0,034825871;0
0,292682927;0,454545455;0,603174603;0,029850746;0
0,365853659;0,659090909;0,317460317;0,129353234;0
0,292682927;0,431818182;0,746031746;0,009950249;0
0,341463415;0,159090909;0,571428571;0,004975124;0
0,365853659;0,159090909;0,587301587;0,019900498;0
0,317073171;0,113636364;0,761904762;0,009950249;0
0,390243902;0,136363636;0,476190476;0;0
0,463414634;0,136363636;0,412698413;0;0
0,536585366;0,318181818;0,428571429;0,009950249;0
0,56097561;0,477272727;0,476190476;0,004975124;0
0,56097561;0,659090909;0,428571429;0,134328358;0
0,43902439;0,25;0,619047619;0,019900498;0
0,487804878;0,181818182;0,349206349;0,004975124;0
0,609756098;0,340909091;0,253968254;0,004975124;0
0,609756098;0,386363636;0,285714286;0,009950249;0
0,536585366;0,181818182;0,650793651;0,059701493;0
0,536585366;0,409090909;0,46031746;0;0
0,585365854;0,181818182;0,396825397;0;0
0,658536585;0,159090909;0,333333333;0;0
0,634146341;0,340909091;0,222222222;0,009950249;0
0,609756098;0,204545455;0,333333333;0;0
0,609756098;0,090909091;0,253968254;0;0
0,658536585;0,25;0,317460317;0,019900498;0
0,585365854;0,159090909;0,412698413;0,004975124;0
0,682926829;0,204545455;0,301587302;0;0
0,682926829;0,272727273;0,650793651;0,014925373;0
0,658536585;0,25;0,412698413;0,004975124;0
0,609756098;0,204545455;0,587301587;0,024875622;0
0,609756098;0,340909091;0,46031746;0;0
0,682926829;0,25;0,380952381;0;0
0,658536585;0,363636364;0,253968254;0;0
0,707317073;0,090909091;0,222222222;0;0
0,756097561;0,136363636;0,206349206;0;0
0,756097561;0,090909091;0,238095238;0;0
0,707317073;0,113636364;0,380952381;0;0
0,731707317;0,159090909;0,333333333;0;0
0,731707317;0,204545455;0,333333333;0;0
0,682926829;0,181818182;0,476190476;0;0
0,756097561;0,113636364;0,26984127;0,029850746;0
0,756097561;0,136363636;0,253968254;0,004975124;0
0,731707317;0,25;0,365079365;0;0
0,731707317;0,113636364;0,317460317;0,004975124;0
0,731707317;0,159090909;0,412698413;0,089552239;0
0,682926829;0,25;0,412698413;0,069651741;0
0,658536585;0,159090909;0,571428571;0,2039801;0
0,658536585;0,181818182;0,634920635;0,218905473;0
0,658536585;0,272727273;0,587301587;0,064676617;0
0,682926829;0,25;0,555555556;0;0
0,658536585;0,136363636;0,428571429;0,004975124;0
0,658536585;0,022727273;0,507936508;0,014925373;0
0,731707317;0,068181818;0,428571429;0,009950249;0
0,707317073;0,136363636;0,46031746;0,004975124;0
0,731707317;0,022727273;0,412698413;0,034825871;0
0,707317073;0,068181818;0,396825397;0,034825871;0
0,658536585;0,204545455;0,507936508;0,054726368;0
0,56097561;0,204545455;0,380952381;0,034825871;0
0,585365854;0,181818182;0,476190476;0,009950249;0
0,658536585;0,090909091;0,444444444;0,009950249;0
0,658536585;0,045454545;0,428571429;0,034825871;0
0,682926829;0,159090909;0,428571429;0;0
0,682926829;0,25;0,444444444;0;0
0,707317073;0,159090909;0,428571429;0,034825871;0
0,731707317;0,090909091;0,476190476;0,034825871;0
0,756097561;0,113636364;0,412698413;0,134328358;0
0,756097561;0,113636364;0,396825397;0,019900498;0
0,756097561;0,113636364;0,46031746;0,039800995;0
0,780487805;0,136363636;0,380952381;0,019900498;0
0,780487805;0,068181818;0,412698413;0,019900498;0
0,804878049;0,090909091;0,380952381;0,034825871;0
0,780487805;0,113636364;0,396825397;0,044776119;0
0,780487805;0,045454545;0,428571429;0,039800995;0
0,804878049;0,022727273;0,333333333;0,024875622;0
0,804878049;0;0,412698413;0,034825871;0
0,804878049;0,068181818;0,333333333;0,019900498;0
0,780487805;0,068181818;0,365079365;0,009950249;0
0,804878049;0,045454545;0,317460317;0,049751244;0
0,780487805;0,022727273;0,412698413;0,064676617;0
0,804878049;0;0,396825397;0,029850746;0
0,804878049;0,045454545;0,380952381;0,004975124;0
0,829268293;0,181818182;0,301587302;0,109452736;0
0,731707317;0,090909091;0,492063492;0,119402985;0
0,780487805;0,068181818;0,587301587;0;0
0,829268293;0,045454545;0,428571429;0,004975124;0
0,853658537;0,113636364;0,349206349;0,014925373;0
0,780487805;0,113636364;0,365079365;0,134328358;0
0,682926829;0,25;0,444444444;0,024875622;0
0,658536585;0,318181818;0,603174603;0,009950249;0
0,707317073;0,227272727;0,53968254;0,039800995;0
0,756097561;0,159090909;0,555555556;0,024875622;0
0,756097561;0,272727273;0,396825397;0,014925373;0
0,731707317;0,272727273;0,571428571;0,009950249;0
0,829268293;0,113636364;0,365079365;0,004975124;0
0,829268293;0,090909091;0,365079365;0,029850746;0
0,780487805;0,272727273;0,396825397;0,07960199;0
0,658536585;0,272727273;0,365079365;0;1
0,658536585;0,181818182;0,333333333;0;0
0,707317073;0,25;0,317460317;0;0
0,682926829;0,363636364;0,523809524;0,029850746;0
0,682926829;0,386363636;0,428571429;0,07960199;0
0,658536585;0,159090909;0,714285714;0;0
0,756097561;0,227272727;0,634920635;0,059701493;0
0,756097561;0,25;0,46031746;0,009950249;0
0,731707317;0,113636364;0,507936508;0,009950249;0
0,804878049;0,113636364;0,603174603;0,004975124;0
0,829268293;0,068181818;0,571428571;0,004975124;0
0,829268293;0,068181818;0,507936508;0,049751244;0
0,853658537;0,022727273;0,317460317;0;0
0,829268293;0,113636364;0,46031746;0,029850746;0
0,756097561;0,25;0,444444444;0,014925373;0
0,756097561;0,272727273;0,380952381;0,004975124;0
0,756097561;0,204545455;0,396825397;0,049751244;0
0,756097561;0,090909091;0,476190476;0;0
0,804878049;0,068181818;0,46031746;0,004975124;0
0,780487805;0,045454545;0,53968254;0,009950249;0
0,804878049;0,045454545;0,428571429;0,024875622;0
0,804878049;0,090909091;0,349206349;0;0
0,829268293;0,068181818;0,396825397;0,014925373;0
0,829268293;0,068181818;0,428571429;0,049751244;0
0,756097561;0,181818182;0,53968254;0,039800995;0
0,804878049;0,272727273;0,301587302;0;0
0,780487805;0,25;0,396825397;0;0
0,829268293;0,113636364;0,317460317;0;0
0,87804878;0,136363636;0,333333333;0,009950249;0
0,829268293;0,136363636;0,412698413;0,039800995;0
0,707317073;0,181818182;0,53968254;0,029850746;0
0,780487805;0,272727273;0,46031746;0,004975124;0
0,804878049;0,204545455;0,444444444;0,004975124;0
0,804878049;0,159090909;0,444444444;0,014925373;0
0,780487805;0,068181818;0,476190476;0,064676617;0
0,804878049;0,068181818;0,444444444;0,024875622;0
0,853658537;0,159090909;0,444444444;0;0
0,853658537;0,204545455;0,444444444;0,009950249;0
